RECTYPE,YEAR,CASEID,REGION,STATEFIP,MSASIZE,FAMINCOME,HH_SIZE,POVERTY130,POVERTY185,HH_CHILD,AGEYCHILD,HH_NUMADULTS,PERNUM,LINENO,WT06,AGE,SEX,RACE,MARST,GENHEALTH,BMI,EDUC,EDUCYRS,VETSTAT,MULTJOBS,OCC2,FULLPART,UHRSWORKT,SPEMPNOT,PED,WBLADDER,ACT_FOOD,ACT_PCARE,ACT_RELIG,ACT_SOCIAL,ACT_SPORTS,ACT_TRAVEL,ACT_WORK
1,2012,2.01201E+13,2,26,0,5,4,,,1,8,2,1,1,2381307.254,35,1,100,1,3,,21,112,2,0,200,1,40,1,,8,60,470,0,179,0,31,390
1,2012,2.01201E+13,3,37,3,3,1,,,0,999,1,1,1,3838920.468,71,2,100,4,4,,16,111,2,99,9999,99,9999,99,,10,90,533,36,136,0,230,0
1,2012,2.01201E+13,3,13,6,1,1,,,0,999,1,1,1,1634256.197,46,2,110,6,4,,21,112,2,99,9999,99,9999,99,,9,60,1022,0,353,0,0,0
1,2012,2.01201E+13,1,34,7,16,2,,,0,999,2,1,1,19837290.55,53,1,100,1,99,,40,317,2,0,140,1,60,1,,999,90,495,0,25,60,90,620
1,2012,2.01201E+13,2,29,6,12,2,,,1,14,1,1,1,784861.2687,53,2,100,4,3,,21,112,2,0,130,1,38,99,,6,76,678,0,474,0,20,0
1,2012,2.01201E+13,2,18,5,8,4,,,1,10,2,1,1,2121658.683,37,2,100,4,4,,30,214,2,99,9999,99,9999,99,,2,205,691,90,285,0,156,0
1,2012,2.01201E+13,4,41,3,7,2,,,0,999,2,1,1,14978842.19,77,1,100,1,2,,21,112,2,99,9999,99,9999,0,,8,125,490,135,365,0,115,0
1,2012,2.01201E+13,4,6,6,10,5,,,1,2,2,1,1,3287132.599,38,2,100,1,3,,30,215,2,99,9999,99,9999,1,,8,120,630,0,508,0,10,0
1,2012,2.01201E+13,1,42,5,8,2,,,0,999,2,1,1,6400159.121,80,1,100,1,2,,21,112,1,99,9999,99,9999,0,,10,0,745,0,470,0,55,0
1,2012,2.01201E+13,1,25,6,12,1,,,0,999,1,1,1,1949081.805,63,2,100,5,2,,41,319,2,0,150,2,16,99,,8,35,490,0,270,0,135,0
1,2012,2.01201E+13,3,37,0,9,1,,,0,999,1,1,1,3218496.957,65,2,100,4,3,,30,213,2,1,123,1,58,99,,9,30,1410,0,0,0,0,0
1,2012,2.01201E+13,2,39,5,1,3,,,1,3,1,1,1,1133551.045,37,2,100,4,5,,30,213,2,99,9999,99,9999,99,,2,55,395,0,90,0,120,0
1,2012,2.01201E+13,1,34,7,8,2,,,0,999,2,1,1,8642294.247,60,2,100,1,5,,21,112,2,99,9999,99,9999,1,,8,25,625,0,790,0,0,0
1,2012,2.01201E+13,2,20,2,11,7,,,1,3,5,1,1,8559192.157,75,2,100,4,2,,21,112,1,99,9999,99,9999,99,,7,65,475,0,543,0,0,0
1,2012,2.01201E+13,3,13,2,13,3,,,1,1,2,1,1,8052324.76,27,2,100,1,1,,30,215,2,0,127,2,5,1,,7,0,655,0,60,0,10,0
1,2012,2.01201E+13,3,37,0,10,3,,,1,12,2,1,1,2992832.767,54,1,100,1,1,,16,111,2,0,190,1,40,1,,5,30,785,0,175,250,41,0
1,2012,2.01201E+13,1,34,7,9,4,,,1,4,2,1,1,6633077.632,39,1,100,1,2,,32,214,2,0,140,1,9995,1,,8,20,395,0,60,0,292,564
1,2012,2.01201E+13,4,6,6,15,1,,,0,999,1,1,1,2257197.483,42,1,131,6,2,,40,216,2,0,122,1,40,99,,5,120,725,0,205,310,80,0
1,2012,2.01201E+13,3,45,0,15,3,,,1,11,2,1,1,3640417.379,58,2,110,1,2,,41,318,2,1,125,1,42,1,,8,0,595,0,235,0,27,555
1,2012,2.01201E+13,2,26,4,15,3,,,1,11,2,1,1,2355193.24,37,1,100,1,3,,21,112,2,0,190,1,40,1,,6,35,608,0,365,0,0,0
1,2012,2.01201E+13,1,36,4,12,2,,,0,999,2,1,1,5085305.743,58,2,100,1,3,,32,214,2,99,9999,99,9999,1,,6,35,525,0,450,0,0,0
1,2012,2.01201E+13,4,6,5,15,4,,,1,12,2,1,1,9228478,48,1,100,1,2,,40,318,2,0,110,1,47,1,,8,80,480,0,130,90,70,580
1,2012,2.01201E+13,2,18,0,14,4,,,1,5,2,1,1,2316224.719,34,1,100,1,2,,32,214,2,0,131,1,40,1,,7,0,577,0,146,0,14,497
1,2012,2.01201E+13,3,21,5,13,3,,,1,16,2,1,1,2428984.009,52,2,100,1,2,,40,216,2,0,150,1,45,0,,7,20,455,0,206,0,22,348
1,2012,2.01201E+13,1,25,6,16,2,,,0,999,2,1,1,6937151.747,30,1,100,2,3,,41,318,2,0,124,1,55,0,,9,0,670,0,605,60,45,0
1,2012,2.01201E+13,3,48,7,7,1,,,0,999,1,1,1,2647360.741,76,2,131,3,3,,30,214,2,99,9999,99,9999,99,,10,90,600,0,300,0,20,0
1,2012,2.01201E+13,2,29,3,13,1,,,0,999,1,1,1,2162301.193,80,2,100,3,3,,40,216,2,99,9999,99,9999,99,,8,120,570,115,349,0,95,0
1,2012,2.01201E+13,3,54,0,6,1,,,0,999,1,1,1,1974388.146,40,1,100,6,2,,30,213,1,99,9999,99,9999,99,,3,45,570,0,0,0,50,0
1,2012,2.01201E+13,3,12,5,1,1,,,0,999,1,1,1,1066303.744,61,2,100,4,4,,21,112,2,99,9999,99,9999,99,,4,10,750,0,580,0,0,0
1,2012,2.01201E+13,3,40,4,12,1,,,0,999,1,1,1,2783814.458,22,1,120,6,2,,30,214,2,0,200,1,40,99,,8,35,597,0,503,0,45,260
1,2012,2.01201E+13,1,36,5,15,5,,,1,10,2,1,1,2703579.681,45,1,100,1,1,,21,112,2,0,200,1,9995,1,,10,195,600,0,375,0,90,0
1,2012,2.01201E+13,2,29,6,15,3,,,1,1,2,1,1,5303095.575,38,2,131,1,2,,43,321,2,0,125,1,40,1,,7,30,450,0,0,0,105,505
1,2012,2.01201E+13,2,29,6,9,3,,,0,999,1,1,1,2990376.177,44,1,110,6,3,,21,112,2,0,200,1,45,99,,10,110,580,0,165,0,20,505
1,2012,2.01201E+13,3,5,4,9,1,,,0,999,1,1,1,3743052.381,29,1,201,6,2,,21,112,2,0,170,1,40,99,,10,130,400,0,30,600,210,0
1,2012,2.01201E+13,3,13,2,15,4,,,1,2,2,1,1,9085755.372,34,1,100,1,4,,40,216,2,0,140,1,50,1,,7,45,395,0,90,0,60,780
1,2012,2.01201E+13,2,27,6,4,1,,,0,999,1,1,1,11796314.57,22,2,100,6,2,,30,216,2,0,140,2,13,99,,8,30,385,0,60,0,80,0
1,2012,2.01201E+13,2,18,0,6,1,,,0,999,1,1,1,4011838.305,63,1,100,4,2,,30,215,1,99,9999,99,9999,99,,8,140,540,0,720,0,0,0
1,2012,2.01201E+13,4,6,4,8,4,,,1,13,1,1,1,2574233.716,66,2,100,4,5,,11,102,2,99,9999,99,9999,99,,9,20,780,60,515,0,20,0
1,2012,2.01201E+13,2,31,0,14,3,,,1,11,1,1,1,2874744.192,49,1,201,4,1,,32,214,2,0,110,1,40,99,,8,45,515,0,180,0,120,455
1,2012,2.01201E+13,4,49,0,12,2,,,1,15,1,1,1,3417163.789,52,2,100,4,3,,41,318,2,0,127,1,40,99,,6,105,600,0,121,0,69,373
1,2012,2.01201E+13,4,53,6,16,8,,,1,2,2,1,1,1921369.88,34,2,100,1,3,,30,213,2,0,134,2,2,1,,8,22,750,180,30,0,121,0
1,2012,2.01201E+13,3,13,6,11,4,,,1,8,2,1,1,2505571.185,40,1,100,1,2,,30,112,2,0,150,1,49,0,,8,90,660,275,350,0,55,0
1,2012,2.01201E+13,3,45,3,16,2,,,0,999,2,1,1,5134178.24,52,2,100,1,1,,40,318,2,0,125,1,40,1,,8,30,645,0,365,0,0,0
1,2012,2.01201E+13,2,26,2,15,1,,,0,999,1,1,1,2404185.61,80,1,100,3,2,,21,112,1,99,9999,99,9999,99,,9,45,660,0,660,0,0,0
1,2012,2.01201E+13,2,17,0,6,1,,,0,999,1,1,1,2449188.447,79,2,100,3,3,,21,112,2,99,9999,99,9999,99,,5,55,620,0,538,0,46,0
1,2012,2.01201E+13,2,17,7,9,1,,,0,999,1,1,1,3076767.156,64,2,110,4,2,,21,112,2,99,9999,99,9999,99,,10,40,460,0,505,0,45,0
1,2012,2.01201E+13,3,51,0,11,1,,,0,999,1,1,1,1311787.786,59,1,100,4,2,,30,214,2,0,200,1,37,99,,8,60,600,0,225,0,90,285
1,2012,2.01201E+13,1,42,7,14,3,,,1,5,1,1,1,1375300.253,43,2,100,5,2,,40,216,2,0,120,1,40,99,,5,55,660,0,521,60,14,0
1,2012,2.01201E+13,4,4,6,13,2,,,0,999,2,1,1,17495686.11,40,2,131,1,99,,40,318,2,0,127,1,40,1,,999,70,475,0,43,75,60,630
1,2012,2.01201E+13,4,6,6,8,1,,,0,999,1,1,1,6690484.709,79,1,100,4,1,,21,112,1,99,9999,99,9999,99,,8,50,625,0,275,120,20,0
1,2012,2.01201E+13,3,21,0,12,2,,,0,999,2,1,1,5167898.901,50,2,100,4,2,,30,213,2,0,140,2,27,1,,4,90,525,0,375,0,110,0
1,2012,2.01201E+13,4,6,5,9,3,,,1,17,2,1,1,2643416.356,56,1,132,1,1,,15,110,2,0,133,1,40,1,,10,15,1080,0,345,0,0,0
1,2012,2.01201E+13,3,21,5,3,2,,,1,12,1,1,1,1164246.982,41,2,100,4,3,,21,112,2,0,132,1,40,99,,8,15,915,0,185,0,70,0
1,2012,2.01201E+13,2,26,0,13,4,,,1,6,2,1,1,5727372.893,37,2,100,1,2,,40,216,2,0,150,1,40,1,,9,55,540,0,150,0,28,107
1,2012,2.01201E+13,4,6,4,12,3,,,1,2,2,1,1,3649310.216,23,1,100,6,99,,21,112,2,0,190,1,40,1,,999,150,605,0,295,0,75,15
1,2012,2.01201E+13,1,42,0,13,3,,,1,0,2,1,1,2362654.795,31,1,100,1,3,,30,215,2,0,131,1,40,1,,10,35,450,0,265,0,135,525
1,2012,2.01201E+13,3,45,2,9,1,,,0,999,1,1,1,4575817.839,54,2,100,4,2,,40,216,2,0,140,1,38,99,,7,55,673,0,135,0,57,0
1,2012,2.01201E+13,4,41,5,15,4,,,1,12,2,1,1,8931677.584,54,1,100,1,2,,21,112,2,0,170,2,27,1,,9,65,505,0,200,0,90,430
1,2012,2.01201E+13,1,34,7,15,1,,,0,999,1,1,1,2583170.63,33,1,100,6,1,,40,216,2,1,140,1,50,99,,10,40,855,0,535,0,10,0
1,2012,2.01201E+13,1,42,0,15,1,,,0,999,1,1,1,2300036.145,43,1,100,4,2,,40,216,2,0,127,1,55,99,,10,40,645,0,225,0,70,115
1,2012,2.01201E+13,4,6,6,16,5,,,1,0,2,1,1,4376863.49,41,2,100,1,2,,40,318,2,99,9999,99,9999,1,,8,15,664,0,141,0,70,0
1,2012,2.01201E+13,2,17,7,15,2,,,0,999,2,1,1,4541399.497,74,2,100,1,3,,40,216,2,99,9999,99,9999,0,,7,150,540,0,410,0,165,0
1,2012,2.01201E+13,3,12,5,16,2,,,0,999,2,1,1,5226266.814,63,1,100,1,1,,41,318,2,0,140,1,60,0,,9,60,630,0,360,0,60,0
1,2012,2.01201E+13,2,18,0,5,1,,,0,999,1,1,1,5931086.958,76,2,100,4,3,,21,112,2,99,9999,99,9999,99,,10,45,690,0,350,0,50,0
1,2012,2.01201E+13,3,47,5,4,1,,,0,999,1,1,1,1502259.414,70,1,110,6,2,,14,109,2,99,9999,99,9999,99,,8,60,365,0,985,0,0,0
1,2012,2.01201E+13,4,32,5,14,2,,,0,999,2,1,1,13160955.88,53,2,100,1,2,,30,214,2,99,9999,99,9999,1,,8,55,225,0,680,0,30,0
1,2012,2.01201E+13,3,12,7,9,1,,,0,999,1,1,1,7756206.744,36,1,100,6,2,,42,320,2,99,9999,99,9999,99,,5,100,570,0,0,0,30,0
1,2012,2.01201E+13,2,18,3,15,4,,,1,11,2,1,1,12425850.85,15,1,100,6,1,,15,110,99,99,9999,99,9999,99,,8,101,525,0,120,125,123,0
1,2012,2.01201E+13,3,12,7,11,2,,,0,999,2,1,1,18418332.01,43,2,100,4,1,,21,112,2,0,150,2,18,99,,6,15,612,0,465,0,121,90
1,2012,2.01201E+13,4,4,6,14,3,,,0,999,2,1,1,6225299.08,38,1,100,1,3,,30,214,2,0,150,1,55,0,,7,90,808,0,540,0,0,0
1,2012,2.01201E+13,2,55,0,13,2,,,0,999,2,1,1,12600944.8,62,2,100,1,3,,30,214,2,99,9999,99,9999,0,,5,30,675,0,330,45,0,0
1,2012,2.01201E+13,2,18,5,7,2,,,0,999,2,1,1,5049003.007,56,2,100,1,4,,30,214,2,99,9999,99,9999,0,,10,10,900,0,330,0,20,0
1,2012,2.01201E+13,1,9,5,15,4,,,0,999,4,1,1,18628884.84,20,2,100,6,1,,30,215,2,0,132,2,25,99,,8,120,700,90,120,0,170,0
1,2012,2.01201E+13,1,36,7,14,3,,,0,999,3,1,1,12894839.76,45,1,100,1,4,,21,112,2,0,170,1,47,0,,8,30,720,0,640,0,20,0
1,2012,2.01201E+13,1,42,3,15,4,,,1,12,2,1,1,7038347.844,40,1,100,1,1,,32,214,2,0,110,1,9995,0,,8,90,475,0,25,65,95,615
1,2012,2.01201E+13,3,48,0,14,3,,,1,2,2,1,1,2094418.25,32,2,100,1,3,,40,216,2,0,134,1,50,99,,10,30,420,120,510,0,180,0
1,2012,2.01201E+13,2,29,6,7,2,,,0,999,2,1,1,1781764.956,72,2,110,1,3,,40,318,2,99,9999,99,9999,0,,5,150,690,0,235,0,0,0
1,2012,2.01201E+13,2,39,4,9,1,,,0,999,1,1,1,7776104.061,52,1,100,6,2,,30,214,1,0,140,2,32,99,,8,40,450,0,145,0,85,465
1,2012,2.01201E+13,2,29,6,14,1,,,0,999,1,1,1,5262189.393,80,2,100,3,3,,21,112,2,99,9999,99,9999,99,,8,115,410,15,460,0,70,0
1,2012,2.01201E+13,4,53,5,13,4,,,1,1,2,1,1,2349682.87,31,1,100,1,2,,40,216,2,0,121,1,40,0,,3,80,620,0,600,0,60,60
1,2012,2.01201E+13,4,32,0,7,5,,,1,12,3,1,1,11859023.05,50,2,100,1,4,,14,109,2,0,134,1,9995,1,,4,15,470,0,350,0,31,20
1,2012,2.01201E+13,3,37,4,5,1,,,0,999,1,1,1,5044800.131,66,2,100,3,2,,30,213,2,99,9999,99,9999,99,,7,35,475,0,801,80,14,0
1,2012,2.01201E+13,3,51,0,13,5,,,1,15,3,1,1,4585588.023,39,2,100,1,3,,21,112,2,0,130,1,45,1,,8,150,565,0,98,0,267,0
1,2012,2.01201E+13,4,53,2,14,5,,,1,12,2,1,1,4447945.682,45,1,100,1,2,,30,214,2,0,110,1,40,1,,9,55,710,145,0,0,145,0
1,2012,2.01201E+13,4,53,2,14,5,,,1,10,2,1,1,2253094.855,47,1,100,1,2,,40,216,2,0,131,1,40,1,,10,60,534,0,366,0,75,0
1,2012,2.01201E+13,3,40,2,9,2,,,0,999,2,1,1,4538677.113,61,2,100,1,2,,21,112,2,1,110,1,60,0,,7,50,530,0,190,0,60,610
1,2012,2.01201E+13,4,8,5,11,7,,,1,3,6,1,1,5691361.455,49,2,100,1,5,,12,105,2,99,9999,99,9999,0,,10,240,660,0,240,0,60,0
1,2012,2.01201E+13,2,29,0,8,2,,,0,999,2,1,1,17229650.26,77,1,100,1,5,,21,112,2,99,9999,99,9999,0,,6,75,870,30,465,0,0,0
1,2012,2.01201E+13,2,19,2,15,4,,,1,1,2,1,1,2034235.395,28,2,100,1,1,,30,215,2,0,110,1,60,1,,8,120,570,0,235,120,20,240
1,2012,2.01201E+13,4,49,3,15,4,,,1,8,2,1,1,1924747.601,40,1,100,1,3,,41,318,2,0,110,1,40,0,,9,60,450,180,316,0,24,5
1,2012,2.01201E+13,2,18,5,6,1,,,0,999,1,1,1,9731203.655,27,1,100,6,1,,40,216,2,0,160,2,30,99,,7,30,558,0,350,50,23,403
1,2012,2.01201E+13,2,39,0,10,1,,,0,999,1,1,1,5193019.982,85,2,100,3,2,,40,216,2,99,9999,99,9999,99,,9,225,550,0,90,0,0,0
1,2012,2.01201E+13,3,10,7,12,2,,,0,999,2,1,1,4860599.3,65,1,100,1,1,,32,216,1,0,120,1,9995,0,,8,60,670,60,360,0,80,0
1,2012,2.01201E+13,3,13,3,10,4,,,1,4,2,1,1,5700916.597,57,2,110,1,4,,21,112,2,99,9999,99,9999,1,,5,25,595,60,390,0,0,0
1,2012,2.01201E+13,2,55,5,6,4,,,1,4,1,1,1,1261618.85,23,2,100,6,4,,16,111,2,0,150,1,40,99,,9,210,765,0,155,0,50,0
1,2012,2.01201E+13,4,8,5,16,5,,,1,4,2,1,1,6844633.195,37,1,100,1,3,,21,112,1,0,150,1,40,1,,9,50,540,0,50,0,110,515
1,2012,2.01201E+13,4,6,7,11,5,,,1,4,2,1,1,2308535.268,39,2,100,1,1,,21,112,2,0,133,1,40,1,,8,60,635,0,0,0,105,0
1,2012,2.01201E+13,1,36,7,7,1,,,0,999,1,1,1,3369705.938,25,1,100,6,3,,40,216,2,99,9999,99,9999,99,,7,200,510,0,200,90,60,0
1,2012,2.01201E+13,1,42,3,14,3,,,0,999,3,1,1,19371558.67,53,2,100,4,4,,32,214,2,1,150,1,65,99,,6,15,380,0,0,120,70,610
1,2012,2.01201E+13,3,13,6,9,1,,,0,999,1,1,1,6744839.841,56,1,100,4,1,,40,216,2,0,140,2,21,99,,7,30,570,0,185,0,115,505
1,2012,2.01201E+13,2,20,2,10,3,,,1,13,2,1,1,3508840.134,61,2,100,4,99,,40,318,2,0,150,1,40,1,,999,85,600,0,45,25,115,395
1,2012,2.01201E+13,3,48,5,15,5,,,1,13,3,1,1,5609502.301,18,2,100,6,99,,21,112,2,99,9999,99,9999,99,,999,25,635,0,446,0,49,0
1,2012,2.01201E+13,3,21,5,10,1,,,0,999,1,1,1,2144579.424,62,1,110,4,99,,40,216,2,99,9999,99,9999,99,,999,35,555,0,585,0,110,0
1,2012,2.01201E+13,4,32,5,11,5,,,1,0,2,1,1,8444820.877,35,2,100,4,99,,30,214,2,0,150,1,40,1,,999,90,553,0,90,0,86,546
1,2012,2.01201E+13,3,51,5,14,4,,,1,10,2,1,1,8792583.34,42,2,100,1,2,,40,216,2,0,125,1,37,1,,7,60,450,0,30,0,75,410
1,2012,2.01201E+13,3,48,6,12,2,,,1,14,1,1,1,3056136.532,45,1,110,4,3,,30,214,2,99,9999,99,9999,99,,7,135,485,0,642,0,102,0
1,2012,2.01201E+13,3,47,5,3,2,,,1,16,1,1,1,3668962.951,16,1,100,6,2,,15,110,99,99,9999,99,9999,99,,5,15,1305,0,60,0,0,0
1,2012,2.01201E+13,3,10,7,12,2,,,0,999,2,1,1,19476117.15,25,2,110,1,4,,21,112,2,0,150,1,40,1,,5,70,565,0,210,0,60,505
1,2012,2.01201E+13,1,42,7,11,1,,,0,999,1,1,1,7354577.751,53,1,110,6,2,,21,112,2,0,133,1,40,99,,8,140,465,120,90,0,85,480
1,2012,2.01201E+13,3,48,0,2,1,,,0,999,1,1,1,11772718.61,85,1,100,3,99,,16,111,1,99,9999,99,9999,99,,999,40,550,0,600,0,0,0
1,2012,2.01201E+13,4,30,0,7,3,,,0,999,3,1,1,4599410.782,51,2,100,4,3,,30,214,2,0,150,1,40,99,,2,35,480,0,372,0,0,120
1,2012,2.01201E+13,3,28,0,11,2,,,0,999,2,1,1,4098843.838,48,1,110,1,99,,21,112,2,0,200,1,80,1,,999,0,360,0,969,0,51,0
1,2012,2.01201E+13,2,19,0,8,1,,,0,999,1,1,1,5002947.789,85,2,100,3,99,,21,112,2,99,9999,99,9999,99,,999,80,597,60,553,0,0,0
1,2012,2.01201E+13,3,51,0,15,3,,,1,15,2,1,1,2029174.89,52,1,131,1,99,,41,319,2,0,110,1,40,1,,999,60,510,0,526,0,184,0
1,2012,2.01201E+13,3,12,0,10,1,,,0,999,1,1,1,4979805.469,46,1,110,6,3,,21,112,2,0,200,1,70,99,,8,20,750,0,630,0,0,0
1,2012,2.01201E+13,3,21,0,2,1,,,0,999,1,1,1,5155450.919,53,2,100,3,99,,21,112,2,99,9999,99,9999,99,,999,120,545,0,720,0,40,0
1,2012,2.01201E+13,1,25,4,6,1,,,0,999,1,1,1,3440694.834,43,2,100,6,4,,32,214,2,99,9999,99,9999,99,,5,25,460,0,450,0,60,0
1,2012,2.01201E+13,3,24,6,16,2,,,0,999,2,1,1,16266693.98,47,1,100,1,3,,40,216,1,0,122,1,40,1,,8,55,465,0,326,0,95,485
1,2012,2.01201E+13,1,42,5,15,6,,,1,11,3,1,1,17360163.64,17,1,100,6,99,,15,110,99,99,9999,99,9999,99,,999,79,574,0,155,160,15,0
1,2012,2.01201E+13,3,40,2,10,4,,,1,8,2,1,1,2674784.811,37,2,100,1,99,,30,213,2,99,9999,99,9999,1,,999,30,485,0,393,0,17,0
1,2012,2.01201E+13,3,51,5,9,1,,,0,999,1,1,1,4922781.623,65,2,100,4,3,,14,109,2,99,9999,99,9999,99,,5,65,690,0,485,0,130,0
1,2012,2.01201E+13,1,9,3,2,1,,,0,999,1,1,1,1760146.12,73,2,100,3,99,,11,102,2,99,9999,99,9999,99,,999,15,525,0,730,0,0,0
1,2012,2.01201E+13,2,27,6,15,3,,,1,0,2,1,1,5661597.42,39,1,100,1,99,,41,318,2,99,9999,99,9999,0,,999,160,360,0,420,0,0,290
1,2012,2.01201E+13,2,55,0,13,2,,,0,999,2,1,1,4800822.436,58,1,100,1,3,,21,112,2,0,111,1,50,1,,8,65,490,0,350,165,70,0
1,2012,2.01201E+13,3,12,7,9,4,,,1,13,3,1,1,3409331.197,78,2,110,3,4,,14,109,2,99,9999,99,9999,99,,8,45,740,0,530,0,0,0
1,2012,2.01201E+13,3,48,3,5,2,,,0,999,2,1,1,7337425.73,56,2,100,1,99,,40,216,2,99,9999,99,9999,0,,999,210,405,0,428,0,72,0
1,2012,2.01201E+13,4,6,6,14,2,,,1,11,1,1,1,3286007.14,36,2,100,4,2,,41,319,2,0,126,1,40,99,,4,20,540,0,120,0,82,530
1,2012,2.01201E+13,1,36,2,16,4,,,1,14,3,1,1,3580277.939,50,1,100,1,1,,42,320,2,0,124,1,50,1,,8,10,470,0,590,0,310,0
1,2012,2.01201E+13,3,24,6,14,4,,,0,999,4,1,1,4814585.286,85,2,131,3,99,,21,112,2,99,9999,99,9999,99,,999,30,450,0,870,0,60,0
1,2012,2.01201E+13,4,4,4,1,5,,,1,4,3,1,1,3197236.228,51,2,100,4,3,,21,112,2,99,9999,99,9999,99,,8,90,495,0,180,0,0,405
1,2012,2.01201E+13,3,28,3,12,1,,,0,999,1,1,1,1202594.45,52,2,110,6,99,,30,213,2,0,150,1,40,99,,999,22,517,54,40,0,47,485
1,2012,2.01201E+13,4,6,5,11,3,,,1,10,1,1,1,1328842.141,41,2,131,5,99,,21,112,2,99,9999,99,9999,99,,999,140,530,0,60,60,90,0
1,2012,2.01201E+13,3,48,2,16,2,,,0,999,2,1,1,13680164.1,51,2,100,1,1,,40,216,2,0,111,1,40,1,,9,60,510,0,165,0,155,465
1,2012,2.01201E+13,2,39,5,6,1,,,0,999,1,1,1,1212410.835,57,2,110,4,99,,40,216,2,0,140,2,16,99,,999,15,969,120,110,0,53,0
1,2012,2.01201E+13,2,27,0,9,6,,,1,0,3,1,1,5386512.583,19,1,100,6,2,,16,111,2,99,9999,99,9999,99,,2,20,870,0,200,180,50,0
1,2012,2.01201E+13,2,27,6,2,2,,,0,999,2,1,1,10955113.54,66,2,100,1,2,,21,112,2,99,9999,99,9999,0,,8,20,660,0,360,195,120,0
1,2012,2.01201E+13,4,6,3,11,2,,,1,16,1,1,1,2684842.719,42,2,100,4,1,,40,216,2,0,110,1,35,99,,4,60,834,0,180,0,6,0
1,2012,2.01201E+13,2,46,2,5,1,,,0,999,1,1,1,2354449.212,47,2,100,4,3,,30,215,2,99,9999,99,9999,99,,9,77,712,0,383,0,27,0
1,2012,2.01201E+13,4,4,6,15,2,,,0,999,2,1,1,5624952.245,63,2,100,1,4,,40,318,2,99,9999,99,9999,1,,7,90,550,0,450,0,20,0
1,2012,2.01201E+13,4,8,0,11,4,,,1,11,3,1,1,5794287.126,50,1,100,1,99,,40,318,1,0,125,2,25,1,,999,40,518,0,0,60,14,648
1,2012,2.01201E+13,4,32,3,5,5,,,1,5,3,1,1,4861832.054,43,2,100,1,99,,21,112,2,99,9999,99,9999,1,,999,105,475,0,270,0,140,0
1,2012,2.01201E+13,4,53,6,9,2,,,1,15,1,1,1,4159797.307,55,2,100,4,99,,40,318,2,0,130,1,39,99,,999,60,622,0,120,0,70,453
1,2012,2.01201E+13,2,26,0,4,2,,,0,999,2,1,1,16044427.5,53,2,100,1,2,,21,112,2,99,9999,99,9999,1,,10,120,620,0,325,0,0,0
1,2012,2.01201E+13,3,48,5,13,2,,,0,999,2,1,1,12889400.38,60,1,100,1,99,,30,214,2,0,110,1,70,1,,999,45,450,0,555,0,0,390
1,2012,2.01201E+13,4,8,5,6,1,,,0,999,1,1,1,1266961.003,77,2,110,2,99,,14,109,2,99,9999,99,9999,99,,999,60,575,15,345,0,70,0
1,2012,2.01201E+13,4,49,4,9,2,,,0,999,2,1,1,2465008.034,34,1,100,1,1,,30,112,2,0,200,1,40,0,,5,150,660,0,410,105,10,0
1,2012,2.01201E+13,1,36,4,12,5,,,1,13,2,1,1,4347800.679,17,1,100,6,2,,16,111,2,99,9999,99,9999,99,,7,60,670,0,490,60,85,0
1,2012,2.01201E+13,1,33,6,10,2,,,0,999,2,1,1,23845203.57,27,1,100,6,99,,21,112,2,0,200,1,40,99,,999,60,465,0,265,0,50,495
1,2012,2.01201E+13,4,6,0,3,1,,,0,999,1,1,1,3200558.892,68,2,100,4,4,,21,112,2,99,9999,99,9999,99,,10,60,770,0,328,0,25,0
1,2012,2.01201E+13,1,36,7,10,6,,,1,17,5,1,1,10100405.01,20,2,110,6,99,,21,112,2,99,9999,99,9999,99,,999,5,840,0,564,0,30,0
1,2012,2.01201E+13,2,20,0,6,2,,,0,999,2,1,1,15595199.46,56,1,100,1,99,,31,214,1,99,9999,99,9999,1,,999,40,540,0,560,0,10,0
1,2012,2.01201E+13,3,11,6,14,1,,,0,999,1,1,1,1665924.356,85,1,100,3,5,,30,215,1,99,9999,99,9999,99,,6,105,620,0,565,0,0,0
1,2012,2.01201E+13,3,37,4,16,4,,,1,3,2,1,1,6397296.956,35,2,110,1,1,,42,320,2,0,124,1,40,1,,8,30,542,0,260,70,70,353
1,2012,2.01201E+13,3,24,6,15,4,,,1,10,2,1,1,2123859.673,54,1,100,1,99,,40,216,2,0,150,1,40,1,,999,120,595,0,155,0,87,180
1,2012,2.01201E+13,3,12,5,16,3,,,0,999,3,1,1,4158383.304,78,1,110,1,4,,40,216,1,99,9999,99,9999,0,,7,90,600,0,530,0,0,0
1,2012,2.01201E+13,4,6,7,13,5,,,0,999,5,1,1,30287069.41,19,2,100,6,99,,21,112,2,99,9999,99,9999,99,,999,60,625,0,300,65,45,0
1,2012,2.01201E+13,4,6,7,3,3,,,1,16,2,1,1,2518000.005,70,1,100,4,3,,11,102,2,99,9999,99,9999,1,,5,90,735,0,435,30,0,0
1,2012,2.01201E+13,3,54,0,6,1,,,0,999,1,1,1,1652428.807,63,1,100,6,99,,42,320,2,0,123,1,99,99,,999,90,390,210,0,0,50,580
1,2012,2.01201E+13,4,6,3,10,5,,,1,0,2,1,1,3444907.122,34,1,100,1,2,,21,112,2,0,170,1,50,1,,9,40,794,205,40,0,75,16
